Station,Country,County,TOC,Visited,Latitude,Longitude,Date
Neath,Wales,Castell-nedd Port Talbot - Neath Port Talbot,Transport for Wales,No,51.6623654682398,-3.80721975586113,
Needham Market,England,Suffolk,Greater Anglia,No,52.152586140744,1.05525970971362,
Neilston,Scotland,East Renfrewshire,ScotRail,No,55.7830431077224,-4.42695331466825,
Nelson,England,Lancashire,Northern,No,53.8350082943751,-2.21375958558995,
Neston,England,Cheshire,Transport for Wales,No,53.2918544363605,-3.06307664256962,
Netherfield,England,Nottinghamshire,East Midlands Trains,No,52.9614109099866,-1.07984974022789,
Nethertown,England,Cumbria,Northern,No,54.4564201194086,-3.56583835781772,
Netley ,England,Hampshire,South Western Railway,No,50.8749097287933,-1.34190294545181,
New Barnet,England,London (City Of),GTR,No,51.6485731660254,-0.172997160450811,
New Beckenham,England,London (City Of),Southeastern,No,51.4167679708409,-0.0352735090237037,
New Brighton,England,Merseyside,Merseyrail,No,53.4374039145644,-3.04796518960743,
New Clee,England,Lincolnshire,East Midlands Trains,No,53.5743775024772,-0.0608126695275023,
New Cross,England,London (City Of),Southeastern,No,51.47623,-0.03248,
New Cross Gate,England,London (City Of),London Overground,No,51.475126837633,-0.0404133850016496,
New Cumnock,Scotland,East Ayrshire,ScotRail,No,55.4027446206464,-4.18434175069713,
New Eltham,England,London (City Of),Southeastern,No,51.4380578032025,0.0705331656912479,
New Holland,England,Lincolnshire,East Midlands Trains,No,53.7019202237246,-0.360213443496927,
New Hythe,England,Kent,Southeastern,No,51.3130004729484,0.45492948992057,
New Lane,England,Lancashire,Northern,No,53.6116655047717,-2.86771644267761,
New Malden,England,London (City Of),South Western Railway,No,51.4040733290905,-0.255939630927583,
New Mills Central,England,Derbyshire,Northern,No,53.3648433687958,-2.00567137628513,
New Mills Newtown,England,Derbyshire,Northern,No,53.3596298013473,-2.00852550390015,
New Milton ,England,Hampshire,South Western Railway,No,50.7557538693892,-1.6578128311963,
New Pudsey,England,West Yorkshire,Northern,No,53.804484968986,-1.68079248783834,
New Southgate,England,London (City Of),GTR,No,51.6141120964393,-0.143037911789797,
Newark Castle,England,Nottinghamshire,East Midlands Trains,No,53.0800032334838,-0.813160250246261,
Newark Northgate,England,Nottinghamshire,LNER,No,53.0817576073233,-0.7998546058664,
Newbridge,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.6658188832334,-3.1428856912689,
Newbury,England,Berkshire,Great Western Railway,No,51.3976498955828,-1.32286122644267,
Newbury Racecourse,England,Berkshire,Great Western Railway,No,51.3984610888363,-1.30779919001623,
Newcastle,England,Tyne & Wear,LNER,No,54.9684027908736,-1.61727998629735,
Newcourt,England,Devon,Great Western Railway,No,50.7050458392919,-3.47278485631385,
Newcraighall,Scotland,City of Edinburgh,ScotRail,No,55.9331247324994,-3.09084391779078,
Newhaven Harbour,England,East Sussex,GTR,No,50.7897898808664,0.0549929677578207,
Newhaven Town,England,East Sussex,GTR,No,50.794854179482,0.0549454837075529,
Newington,England,Kent,Southeastern,No,51.3533388601255,0.668570477587334,
Newmarket,England,Suffolk,Greater Anglia,No,52.2379418265099,0.406208240580774,
Newport (Essex),England,Essex,Greater Anglia,No,51.9798675277993,0.215140472977323,
Newport (South Wales),Wales,Casnewydd - Newport,Transport for Wales,No,51.5887921914505,-3.00054396970323,
Newquay,England,Cornwall,Great Western Railway,No,50.4151017609893,-5.07565565807647,
Newsham,England,Northumberland,Northern,No,55.1031946060363,-1.52432778886971,
Newstead,England,Nottinghamshire,East Midlands Trains,No,53.0699826213029,-1.22178775896809,
Newton,Scotland,South Lanarkshire,ScotRail,No,55.818782856148,-4.13305568664905,
Newton Abbot,England,Devon,Great Western Railway,No,50.5295897225631,-3.59916751160258,
Newton Aycliffe,England,Durham (County Durham),Northern,No,54.613703754071,-1.58964534594234,
Newton for Hyde,England,Greater Manchester,Northern,No,53.4563818755973,-2.06714263889228,
Newton St Cyres,England,Devon,Great Western Railway,No,50.7789320949177,-3.58938968544777,
Newtongrange,Scotland,Midlothian,ScotRail,No,55.8670007608391,-3.06936631697961,
Newton-le-Willows,England,Merseyside,Northern,No,53.4530631011584,-2.61359847042368,
Newtonmore,Scotland,Highland,ScotRail,No,57.0591504831511,-4.11910976027122,
Newton-on-Ayr,Scotland,South Ayrshire,ScotRail,No,55.4740590327814,-4.62582745135284,
Newtown,Wales,Powys - Powys,Transport for Wales,No,52.5123175601502,-3.31139233549228,
Ninian Park,Wales,Caerdydd - Cardiff,Transport for Wales,No,51.4766198002861,-3.20169434082429,
Nitshill,Scotland,Glasgow City,ScotRail,No,55.8119404711256,-4.35995970405036,
Norbiton,England,London (City Of),South Western Railway,No,51.4123564143608,-0.284025031131747,
Norbury,England,London (City Of),GTR,No,51.4114442897327,-0.121926123971817,
Normans Bay,England,East Sussex,GTR,No,50.826101502338,0.389461561474006,
Normanton,England,West Yorkshire,Northern,No,53.7005196031973,-1.42340145992249,
North Berwick,Scotland,East Lothian,ScotRail,No,56.0570389404918,-2.73074202917125,
north Camp ,England,Surrey,Great Western Railway,No,51.2757943500774,-0.73119873501638,
north Dulwich,England,London (City Of),GTR,No,51.4545087682377,-0.0879175541773266,
North Fambridge,England,Essex,Greater Anglia,No,51.648580908062,0.681658771870616,
North Llanrwst,Wales,Conwy - Conwy,Transport for Wales,No,53.1438263851707,-3.80272815675675,
North Queensferry,Scotland,Fife,ScotRail,No,56.0125044467312,-3.39458521497314,
North Road,England,Durham (County Durham),Northern,No,54.5362005329395,-1.55394983128153,
North Sheen,England,London (City Of),South Western Railway,No,51.4651534541947,-0.287875891566258,
North Walsham,England,Norfolk,Greater Anglia,No,52.8168820237011,1.38445421171303,
North Wembley,England,London (City Of),London Underground,No,51.5625946401904,-0.303984121627859,
Northallerton,England,North Yorkshire,Transpennine Express,No,54.3330727384979,-1.44127314007586,
Northampton,England,Northamptonshire,West Midlands Trains,No,52.2375002452626,-0.906653121268202,
Northfield,England,West Midlands,West Midlands Trains,No,52.4081933053091,-1.96585167073046,
Northfleet,England,Kent,Southeastern,No,51.445844101158,0.324333466190259,
Northolt Park,England,London (City Of),Chiltern Railways,No,51.5575385653207,-0.359465943698781,
Northumberland Park,England,London (City Of),Greater Anglia,No,51.6019674527146,-0.0539319255879298,
Northwich,England,Cheshire,Northern,No,53.2614536014413,-2.49691732337223,
Norwich,England,Norfolk,Greater Anglia,No,52.62714971818,1.30681996029555,
Norwood Junction,England,London (City Of),London Overground,No,51.3970174639507,-0.075221581568506,
Nottingham,England,Nottinghamshire,East Midlands Trains,No,52.9470746023914,-1.14638184532088,
Nuneaton,England,Warwickshire,West Midlands Trains,No,52.5263712846171,-1.46387533179059,
Nunhead,England,London (City Of),GTR,No,51.4668263948128,-0.0522726935484751,
Nunthorpe,England,North Yorkshire,Northern,No,54.5278808512699,-1.16944891963805,
Nutbourne,England,West Sussex,GTR,No,50.8460692684057,-0.882945586708176,
Nutfield ,England,Surrey,GTR,No,51.226812076762,-0.132531324481074,
Oakengates,England,Shropshire,West Midlands Trains,No,52.6934001762611,-2.45019466157131,
Oakham,England,Rutland,East Midlands Trains,No,52.6722143545154,-0.734171214911971,
Oakleigh Park,England,London (City Of),GTR,No,51.6376765886395,-0.166209408922274,
Oban,Scotland,Argyll and Bute,ScotRail,No,56.4124934081553,-5.47393316220534,
Ockendon,England,Essex,C2C,No,51.5219899265372,0.290469073489715,
Ockley ,England,Surrey,GTR,No,51.1515107928818,-0.336013709975087,
Okehampton,England,Devon,Great Western Railway,No,50.7323852793123,-3.99621576261264,
Old Hill,England,West Midlands,West Midlands Trains,No,52.4709351726985,-2.05619091391091,
Old Roan,England,Merseyside,Merseyrail,No,53.4868981936583,-2.95107199195931,
Old Street,England,London (City Of),GTR,No,51.5258301482422,-0.0885351693651762,
Oldfield Park,England,Somerset,Great Western Railway,No,51.3792329552875,-2.38050826671122,
Olton,England,West Midlands,West Midlands Trains,No,52.4385126897275,-1.80430957786284,
Ore,England,East Sussex,GTR,No,50.8669458399245,0.59156785910555,
Ormskirk,England,Lancashire,Merseyrail,No,53.5692757485166,-2.88119341582488,
Orpington,England,London (City Of),Southeastern,No,51.3732941250424,0.0890904588065268,
Orrel Park,England,Merseyside,Merseyrail,No,53.5303144801386,-2.7088377149419,
Orrell,England,Greater Manchester,Northern,No,53.4619011114486,-2.9633159550171,
Otford,England,Kent,Southeastern,No,51.3131561851829,0.196778713940581,
Oulton Broad north,England,Suffolk,Greater Anglia,No,52.4777560161288,1.71571051949987,
Oulton Broad South,England,Suffolk,Greater Anglia,No,52.4695988118552,1.70765833077603,
Outwood,England,West Yorkshire,Northern,No,53.7152877851752,-1.51040040992778,
Overpool,England,Cheshire,Merseyrail,No,53.2840505150009,-2.92406107885251,
Overton ,England,Hampshire,South Western Railway,No,51.2542941004229,-1.25926770004615,
Oxenholme Lake District,England,Cumbria,Avanti West Coast,No,54.3049295788778,-2.72187052772014,
Oxford,England,Oxfordshire,Great Western Railway,yes,51.7534963394494,-1.27015352970746,
Oxford Parkway,England,Oxfordshire,Chiltern Railways,No,51.8040716954617,-1.27448599244543,
Oxshott ,England,Surrey,South Western Railway,No,51.336394704913,-0.362419321583157,
Oxted ,England,Surrey,GTR,No,51.2579065254173,-0.00483358081975837,
Paddock Wood,England,Kent,Southeastern,No,51.1822644402712,0.389148594100852,
Padgate,England,Cheshire,Northern,No,53.4057914023798,-2.55681102172577,
Paignton,England,Devon,Great Western Railway,No,50.4347227878179,-3.56487641233621,
Paisley Canal,Scotland,Renfrewshire,ScotRail,No,55.8400824540097,-4.42411844369982,
Paisley Gilmour Street,Scotland,Renfrewshire,ScotRail,No,55.8473549668126,-4.42450743894982,
Paisley St James,Scotland,Renfrewshire,ScotRail,No,55.8521231802499,-4.44244401259001,
Palmers Green,England,London (City Of),GTR,No,51.6183127935019,-0.110436642529408,
Pangbourne,England,Berkshire,Great Western Railway,No,51.4854015053474,-1.09047043399136,
Pannal,England,North Yorkshire,Northern,No,53.9583250719765,-1.53346712258257,
Pantyffynnon,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,51.7788823752264,-3.99743030670748,
Par,England,Cornwall,Great Western Railway,No,50.355332569151,-4.70467654869626,
Parbold,England,Lancashire,Northern,No,53.5907569450647,-2.77074867956054,
Park Street,England,Hertfordshire,West Midlands Trains,No,51.7254570878599,-0.340276569750496,
Parkstone,England,Dorset,South Western Railway,No,50.7229802745283,-1.94795671341578,
Parson Street,England,Bristol,Great Western Railway,No,51.433321945258,-2.60774195126216,
Partick,Scotland,Glasgow City,ScotRail,No,55.8698932075843,-4.30880730961354,
Parton,England,Cumbria,Northern,No,54.5703727905232,-3.58080095542418,
Patchway,England,Gloucestershire,Great Western Railway,No,51.5259354748974,-2.56268966135098,
Patricroft,England,Greater Manchester,Northern,No,53.4847795257707,-2.35824496188684,
Patterton,Scotland,East Renfrewshire,ScotRail,No,55.7906161960171,-4.33529940797433,
Peartree,England,Derbyshire,East Midlands Trains,No,52.8969957850471,-1.47321401914229,
Peckham Rye,England,London (City Of),GTR,No,51.4700325597071,-0.0694144132610272,
Pegswood,England,Northumberland,Northern,No,55.1781302235352,-1.64416595983567,
Pemberton,England,Greater Manchester,Northern,No,53.5304105968003,-2.67035432808999,
Pembrey & Burry Port,Wales,Sir Gaerfyrddin - Carmarthenshire,Transport for Wales,No,51.6835327613195,-4.24784211296353,
Pembroke,Wales,Sir Benfro - Pembrokeshire,Transport for Wales,No,51.6729514924441,-4.90602433683314,
Pembroke Dock,Wales,Sir Benfro - Pembrokeshire,Transport for Wales,No,51.6939194282496,-4.93804887484917,
Penally,Wales,Sir Benfro - Pembrokeshire,Transport for Wales,No,51.6589254126835,-4.7220562646247,
Penarth,Wales,Bro Morgannwg - the Vale of Glamorgan,Transport for Wales,No,51.4358926417033,-3.17444130637006,
Pencoed,Wales,Pen-y-bont ar Ogwr - Bridgend,Transport for Wales,No,51.5246119297523,-3.50047968057036,
Pengam,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.6704586250478,-3.23010035583671,
Penge East,England,London (City Of),Southeastern,No,51.4193323033096,-0.0542205360561731,
Penge West,England,London (City Of),London Overground,No,51.417553555409,-0.0608399092263933,
Penhelig,Wales,Gwynedd - Gwynedd,Transport for Wales,No,52.5456913157759,-4.03502609738586,
Penistone,England,South Yorkshire,Northern,No,53.525547143693,-1.62278088080644,
Penkridge,England,Staffordshire,West Midlands Trains,No,52.723501250305,-2.1192938600636,
Penmaenmawr,Wales,Conwy - Conwy,Transport for Wales,No,53.2704701066209,-3.92351167431784,
Penmere,England,Cornwall,Great Western Railway,No,50.1503375027632,-5.08319400262585,
Penrhiwceiber,Wales,"Rhondda, Cynon, Taf - Rhondda, Cynon, Taff",Transport for Wales,No,51.6699259842323,-3.35994430931558,
Penrhyndeudraeth,Wales,Gwynedd - Gwynedd,Transport for Wales,No,52.9288307183847,-4.06456339411717,
Penrith north Lakes,England,Cumbria,Avanti West Coast,No,54.6618080251458,-2.75888111512636,
Penryn,England,Cornwall,Great Western Railway,No,50.1707193828341,-5.11160882476917,
Pensarn,Wales,Gwynedd - Gwynedd,Transport for Wales,No,52.8307111960865,-4.11216063395235,
Penshurst,England,Kent,Southeastern,No,51.1973356107996,0.173472176004671,
Pentre-Bach,Wales,Merthyr Tudful - Merthyr Tydfil,Transport for Wales,No,51.7250178369448,-3.36232118454029,
Pen-y-Bont,Wales,Powys - Powys,Transport for Wales,No,52.2739467480951,-3.32193165048597,
Penychain,Wales,Gwynedd - Gwynedd,Transport for Wales,No,52.9028886750382,-4.33872254394208,
Penyffordd,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,53.1430923532879,-3.05483874169034,
Penzance,England,Cornwall,Great Western Railway,yes,50.1216812292068,-5.53256692663293,
Perranwell,England,Cornwall,Great Western Railway,No,50.2165859736893,-5.1120706428852,
Perry Bar,England,West Midlands,West Midlands Trains,No,52.5164869842704,-1.90196025955175,
Pershore,England,Worcestershire,Great Western Railway,No,52.1305566253766,-2.07153704168932,
Perth,Scotland,Perth and Kinross,ScotRail,No,56.3920979805166,-3.43969855014665,
Peterborough,England,Cambridgeshire,LNER,No,52.5749740639353,-0.249836976699539,
Petersfield ,England,Hampshire,South Western Railway,No,51.006726146585,-0.94113679078902,
Petts Wood,England,London (City Of),Southeastern,No,51.3886169623745,0.074480842647604,
Pevensey & Westham,England,East Sussex,GTR,No,50.8157969498256,0.324807397108513,
Pevensey Bay,England,East Sussex,GTR,No,50.8174583978737,0.342906558893707,
Pewsey,England,Wiltshire,Great Western Railway,No,51.3421942968163,-1.77067540187194,
Pilning,England,Gloucestershire,Great Western Railway,No,51.5566295163187,-2.62711203153276,
Pinhoe,England,Devon,South Western Railway,No,50.7377888650725,-3.46933358990446,
Pitlochry,Scotland,Perth and Kinross,ScotRail,No,56.7025053721729,-3.73557101891491,
Pitsea,England,Essex,C2C,No,51.560356682934,0.506293019474988,
Pleasington,England,Lancashire,Northern,No,53.7309610718647,-2.54412394706983,
Plockton,Scotland,Highland,ScotRail,No,57.3335718443317,-5.66600058185849,
Pluckley,England,Kent,Southeastern,No,51.1564700555766,0.747395830044621,
Plumley,England,Cheshire,Northern,No,53.2746765075641,-2.41966207150972,
Plumpton,England,East Sussex,GTR,No,50.9286615707799,-0.0601811124314792,
Plumstead,England,London (City Of),Southeastern,No,51.4897931921057,0.0842564363456201,
Plymouth,England,Devon,Great Western Railway,No,50.377832405532,-4.14332139616707,
Pokesdown for Boscombe,England,Dorset,South Western Railway,No,50.7310890898849,-1.82510225963574,
Polegate,England,East Sussex,GTR,No,50.8212432167366,0.24514003551475,
Polesworth,England,Warwickshire,West Midlands Trains,No,52.6258331365433,-1.61054026735013,
Pollokshaws East,Scotland,Glasgow City,ScotRail,No,55.8246458842573,-4.28688614230701,
Pollokshaws West,Scotland,Glasgow City,ScotRail,No,55.8238319602464,-4.30160657460787,
Pollokshields East,Scotland,Glasgow City,ScotRail,No,55.8410722179036,-4.26860382397255,
Pollokshields West,Scotland,Glasgow City,ScotRail,No,55.8377046003095,-4.27575439534429,
Polmont,Scotland,Falkirk,ScotRail,No,55.9847413388765,-3.71497368266614,
Polsloe Bridge,England,Devon,Great Western Railway,No,50.7312848182635,-3.50194782840065,
Ponders End,England,London (City Of),Greater Anglia,No,51.6422543953829,-0.0350804681099429,
Pontarddulais,Wales,Abertawe - Swansea,Transport for Wales,No,51.7176257292333,-4.04554424487839,
Pontefract Baghill,England,West Yorkshire,Northern,No,53.6918821345437,-1.30335291393473,
Pontefract Monkhill,England,West Yorkshire,Northern,No,53.6989848573989,-1.30369006794749,
Pontefract Tanshelf,England,West Yorkshire,Northern,No,53.6941288105239,-1.31891488844414,
Pontlottyn,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.746635592368,-3.27895644932375,
Pontyclun,Wales,"Rhondda, Cynon, Taf - Rhondda, Cynon, Taff",Transport for Wales,No,51.5237715119021,-3.39291844991871,
Pont-y-Pant,Wales,Conwy - Conwy,Transport for Wales,No,53.065136457518,-3.86272139763526,
Pontypool & New Inn,Wales,Tor-faen - Torfaen,Transport for Wales,No,51.6979671334817,-3.01423680448712,
